,val_loss,val_accuracy,val_recall_m,val_precision_m,val_f1_m,loss,accuracy,recall_m,precision_m,f1_m
45,1.7521626949310303,0.5748000144958496,0.2916796803474426,0.9121549725532532,0.4395845830440521,1.1713865115872222,0.6716042160987854,0.5545873641967773,0.8267672657966614,0.6626388430595398
46,1.813928246498108,0.557200014591217,0.26796871423721313,0.8925163149833679,0.40956830978393555,1.1552674398937326,0.6760379076004028,0.5574919581413269,0.8267667889595032,0.6644893884658813
47,2.145493984222412,0.5681999921798706,0.3003515601158142,0.8758423924446106,0.444399893283844,1.149060529949021,0.6714314818382263,0.5534855723381042,0.8259882926940918,0.6613224148750305
48,2.034989595413208,0.5676000118255615,0.2816406190395355,0.8991146087646484,0.4273691773414612,1.1105094105005264,0.682692289352417,0.5684094429016113,0.8381549119949341,0.6760733127593994
49,1.8094667196273804,0.5645999908447266,0.32109376788139343,0.8748679161071777,0.4666876196861267,1.1247218430690926,0.6862152218818665,0.5640023946762085,0.832268238067627,0.6703394651412964
50,1.538053274154663,0.5676000118255615,0.3012109398841858,0.8914837837219238,0.44748544692993164,1.1061283815344318,0.6866183280944824,0.5709134340286255,0.8243638873100281,0.6732690930366516
51,2.0084242820739746,0.5702000260353088,0.3044140934944153,0.8868767619132996,0.4506763517856598,1.0793700091063445,0.6920113563537598,0.577223539352417,0.8296171426773071,0.6785722374916077
52,1.4881973266601562,0.5568000078201294,0.3033984303474426,0.8851410150527954,0.4495863914489746,1.068146580796432,0.698911726474762,0.585036039352417,0.835796058177948,0.6868440508842468
53,1.4363577365875244,0.5723999738693237,0.32148438692092896,0.8832246661186218,0.46901780366897583,1.0514752396653555,0.7048864364624023,0.5972555875778198,0.8401662111282349,0.6968709230422974
54,1.5436646938323975,0.5741999745368958,0.3285546898841858,0.8827724456787109,0.4762313961982727,1.019774052959222,0.7086338400840759,0.6019631624221802,0.8413639664649963,0.7005169987678528
55,1.4395105838775635,0.5735999941825867,0.3226562440395355,0.8704984784126282,0.4685017466545105,1.0119197099548056,0.7109028697013855,0.6089743375778198,0.8395068645477295,0.7048736214637756
56,1.5260789394378662,0.5753999948501587,0.3185156285762787,0.8869620561599731,0.46655941009521484,1.0043881757275706,0.7116082310676575,0.6071714758872986,0.83682781457901,0.7025198340415955
57,1.1271796226501465,0.5849999785423279,0.34074217081069946,0.8823373913764954,0.48943454027175903,0.9972906622950082,0.7094921469688416,0.6043669581413269,0.8350050449371338,0.7002890110015869
58,1.347031831741333,0.5788000226020813,0.3487890660762787,0.8542300462722778,0.4929021894931793,1.017696726520373,0.7114760875701904,0.604567289352417,0.8424778580665588,0.70223069190979
59,1.8627300262451172,0.5640000104904175,0.3146093785762787,0.8581806421279907,0.4583379328250885,0.9757867768040496,0.7209794521331787,0.6195913553237915,0.8430665731430054,0.7129366993904114
60,1.5686261653900146,0.5716000199317932,0.3204687237739563,0.8762725591659546,0.46682271361351013,0.9582052291376559,0.7237001061439514,0.6216946840286255,0.8443220853805542,0.7149609327316284
61,1.8123779296875,0.5932000279426575,0.35527342557907104,0.8837541341781616,0.5048524141311646,0.9561678500292715,0.7211809754371643,0.6220953464508057,0.8453248143196106,0.7154065370559692
62,2.100429058074951,0.5947999954223633,0.3678515553474426,0.861929714679718,0.5126973390579224,0.9374019898555299,0.7287384271621704,0.6326121687889099,0.8437979221343994,0.7219789028167725
63,1.489326000213623,0.5687999725341797,0.345039039850235,0.8423612713813782,0.48690491914749146,0.9069953703053869,0.7345828413963318,0.6409254670143127,0.8450485467910767,0.7279354929924011
64,1.7939189672470093,0.5735999941825867,0.3427343964576721,0.8489580154418945,0.48600196838378906,0.8962769504037417,0.7350866794586182,0.6446313858032227,0.8470978140830994,0.7311325073242188
65,1.3850229978561401,0.5907999873161316,0.36574217677116394,0.8703490495681763,0.5125423073768616,0.8857364845533899,0.742903470993042,0.6570512652397156,0.8521568179130554,0.7411431670188904
66,1.8045825958251953,0.5867999792098999,0.37230464816093445,0.8594533205032349,0.5178590416908264,0.8574560838738357,0.7459693551063538,0.6612580418586731,0.8511285781860352,0.7431290745735168
67,1.9679889678955078,0.5946000218391418,0.3751171827316284,0.8647898435592651,0.5209370851516724,0.8383130441430666,0.7528214454650879,0.6740785241127014,0.8593249917030334,0.7545562386512756
68,1.7325499057769775,0.576200008392334,0.3901953101158142,0.836844265460968,0.5293563008308411,0.8448678803078737,0.748589277267456,0.6637620329856873,0.8566445708274841,0.7467919588088989
69,1.2305994033813477,0.5853999853134155,0.3692968487739563,0.857761561870575,0.5140486359596252,0.8466586291141348,0.7479847073554993,0.6654647588729858,0.8500500321388245,0.7456855773925781
70,1.781904935836792,0.5726000070571899,0.38105469942092896,0.8352960348129272,0.5208528637886047,0.8680791110100644,0.743954062461853,0.6549479365348816,0.8469325304031372,0.7377915382385254
71,1.4244476556777954,0.5881999731063843,0.38046878576278687,0.8658204078674316,0.5268427729606628,0.8598817928526393,0.7433494329452515,0.6591546535491943,0.8442808389663696,0.7392882704734802
72,1.276869297027588,0.5830000042915344,0.4013671875,0.8179166913032532,0.536653459072113,0.8054660233890083,0.7587666511535645,0.6781851053237915,0.8584753274917603,0.756964921951294
73,1.6371532678604126,0.5817999839782715,0.37187498807907104,0.8408575057983398,0.5136301517486572,0.8408745566665498,0.750405490398407,0.6698718070983887,0.8541200160980225,0.7500936985015869
74,1.782249093055725,0.6064000129699707,0.40507811307907104,0.8679904937744141,0.5500780940055847,0.7724213737707871,0.7629206776618958,0.684495210647583,0.8610517978668213,0.7618197202682495
75,1.729742407798767,0.5910000205039978,0.3796094059944153,0.852281391620636,0.5232616662979126,0.794384408530474,0.7641072273254395,0.6832932829856873,0.8566054105758667,0.759152889251709
76,1.6735175848007202,0.5806000232696533,0.3932421803474426,0.8164396286010742,0.5287407040596008,0.7688310416606778,0.7701531648635864,0.6919070482254028,0.8642382621765137,0.7677547335624695
77,1.7384494543075562,0.5953999757766724,0.3892187476158142,0.8546303510665894,0.5324615240097046,0.7855365504023513,0.7642943859100342,0.6866987347602844,0.8529139757156372,0.7599872350692749
78,1.8964767456054688,0.5971999764442444,0.40937501192092896,0.8342878222465515,0.5473790764808655,0.7498463911666163,0.7770052552223206,0.6998196840286255,0.8611013889312744,0.7713221907615662
79,1.7818257808685303,0.5843999981880188,0.40210938453674316,0.8199378252029419,0.537851870059967,0.7410340913044952,0.7749391794204712,0.7006210088729858,0.8632935881614685,0.7728469967842102
80,1.95510733127594,0.5888000130653381,0.40902337431907654,0.8344753384590149,0.5466247200965881,0.7317985791044358,0.7805488705635071,0.7087339758872986,0.8714427351951599,0.7809291481971741
81,1.5684006214141846,0.5803999900817871,0.3980468809604645,0.8287999033927917,0.5361410975456238,0.763795296586778,0.7745336294174194,0.6981169581413269,0.8565506339073181,0.768410325050354
82,1.8907196521759033,0.5932000279426575,0.4218359589576721,0.834108829498291,0.5584502816200256,0.7299461840437009,0.7763421535491943,0.7030248641967773,0.8640968203544617,0.7746289372444153
83,1.5124026536941528,0.5881999731063843,0.4162890315055847,0.8333802223205566,0.5526144504547119,0.6999473186377482,0.7911597490310669,0.7283653616905212,0.8711108565330505,0.7926203608512878
84,1.8073316812515259,0.5910000205039978,0.40125003457069397,0.8391690254211426,0.54133141040802,0.7275975626930504,0.781438946723938,0.7153445482254028,0.8688151836395264,0.7839372158050537
